spectrum,wavenumber,persistence,prominence,matched,essential,edge,n_topological,n_peaks,summary
3,697.1903306474021,1.0,0.9339398497043234,True,True,False,,,
3,2919.709919422062,0.5517507377691303,0.5480544445718263,True,False,False,,,
3,964.3200889135871,0.3655632169898144,0.3655632169898144,True,False,False,,,
3,1451.9533203667686,0.29379239309606353,0.29379239309606353,True,False,False,,,
3,2849.7704918032787,0.15393887957340563,0.15393887957340563,True,False,False,,,
3,909.9227563212003,0.13510958051352295,0.13510958051352295,True,False,False,,,
3,536.9124756876911,0.12331877524994374,0.12331877524994374,True,False,False,,,
3,755.4731869963879,0.12331239633541774,0.12331239633541774,True,False,False,,,
3,1492.7513198110587,0.10291698307279404,0.10291698307279404,True,False,False,,,
3,1376.185607113087,0.07400058953472817,0.07400058953472817,True,False,False,,,
3,1600.5746040566826,0.05498651030725503,0.05498651030725503,True,False,False,,,
3,1028.4312308974716,0.031733651808389204,0.031733651808389204,True,False,False,,,
3,3024.619060850236,0.028947116647583433,0.028947116647583433,True,False,False,,,
3,873.981661572659,0.02324822119763601,0.02324822119763601,True,False,False,,,
3,500.0,0.02159554081276749,,False,False,True,,,
3,2162.032786885246,0.017986439253960443,0.017986439253960443,True,False,False,,,
3,3060.5601555987773,0.015141310890391967,0.015141310890391967,True,False,False,,,
3,1639.429841622673,0.014792033405723493,0.014792033405723493,True,False,False,,,
3,1069.2292303417616,0.014615940119561494,0.014615940119561494,True,False,False,,,
3,2008.5545984995833,0.01380456830134453,0.01380456830134453,True,False,False,,,
3,1154.7107529869409,0.012323327328879315,0.012323327328879315,True,False,False,,,
3,993.46151708808,0.011586545143013341,0.011586545143013341,True,False,False,,,
3,2046.438455126424,0.010970689376767854,0.010970689376767854,True,False,False,,,
3,1980.3845512642401,0.010766600308871005,0.010766600308871005,True,False,False,,,
3,1949.3003612114476,0.009640128019635204,0.009640128019635204,True,False,False,,,
3,626.2795220894693,0.009627589067100303,0.009627589067100303,True,False,False,,,
3,2152.318977493748,0.009338036980994748,0.009338036980994748,True,False,False,,,
3,2183.4031675465408,0.009105195714823737,0.009105195714823737,True,False,False,,,
3,3902.7474298416228,0.009057352428826923,0.005795535792168093,True,False,False,,,
3,2025.0680744651293,0.009031320456816061,0.009031320456816061,True,False,False,,,
3,1743.3676021116978,0.008890920589403536,0.008890920589403536,True,False,False,,,
3,1313.0458460683524,0.008803188199553114,0.008803188199553114,True,False,False,,,
3,1541.3203667685468,0.008775581432301054,0.008775581432301054,True,False,False,,,
